Gage_ID	Category	LON_NHD	LAT_NHD	HUC8	WsAreaSqKm	CatAreaSqKm	CaOCat	HydrlCondCat	MgOCat	SCat	CompStrgthCat	WetIndexCat	BFICat	ElevCat	PctWaterCat	PctCoastCrsCat	PctAlluvCoastCat	PctHydricCat	PctGlacLakeFineCat	PctGlacLakeCrsCat	PctGlacTilClayCat	PctColluvSedCat	PctSalLakeCat	PctExtruVolCat	PctSilicicCat	PctNonCarbResidCat	PctCarbResidCat	PctEolCrsCat	PctEolFineCat	RunoffCat	CLAYAVE	SILTAVE	SANDAVE	AWCAVE	PERMAVE	BDAVE	OMAVE	HGA	HGB	HGC	HGD	ROCKDEPAVE	NO4AVE	NO10AVE	NO200AVE	WTDEPAVE	SLOPEAVE	Horton	Dunne	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	ECOREG
1415000	Reference	-74.81843567	42.11940002	2040102	86.7348	11.0106	1.983332992	0.155530006	1.269999981	0.25	85.6822052	339.482426	44	567.7860732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	15.28	60.09	24.62	0.09	1.09	1.42	0.75	0	0	95.95	0	38.69	56.91	49.02	36.95	5.28	28.36	3	2	6.841249943	12.27416706	32.61746216	928.3612671	25.7733326	-11.85666656	37.63000107	15.80111122	-4.247777939	18.01111031	-4.888333321	1138.996704	116.6100006	60.83666611	17.93440056	333.8466797	215.3066711	320.8966675	218.293335	ECO02
1440000	Reference	-74.95183563	41.10619354	2040104	170.766	4.0977	8.132369666	0.1462666	3.365916439	0.085914816	84.49686001	379.7851966	54.27476389	200.9255282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	15.39	46.09	38.51	0.12	3.88	1.37	5.22	9.67	41	35.43	3.87	54.09	75.6	67.24	41.96	3.64	8.98	2	3	9.159166336	10.90333366	30.44773293	929.9777222	27.03000069	-8.779999733	35.81000137	20.33666611	-1.536666632	20.33666611	-2.571666718	1223.949951	116.5800018	72.94999695	13.36923885	340.5800171	251.5299988	340.5800171	252.3299866	ECO02
1435000	Reference	-74.58965302	41.88989639	2040104	183.1761	10.8684	1.983332992	0.155530006	1.269999981	0.25	85.6822052	372.0161477	49	570.0955291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636.2898311	13.63	59.46	26.89	0.1	1.15	1.38	1.17	0	0	97.44	0	45.085	58.61	51.66	37.65	4.33	21.4	4	3	7.589166641	10.85499954	29.93656921	938.4454956	25.71999931	-10.53999996	36.25999832	16.69499969	-3.248333216	18.88166618	-4.291666508	1315.079956	128.5599976	76.69999695	14.31389618	368.3900146	265.8699951	364.9899902	268.6799927	ECO02
1439500	Reference	-75.03731641	41.08838399	2040104	306.3933	2.5011	10.17774895	0.053209669	3.382731268	0.400194419	67.71861316	389.6275639	54	205.8247031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	15.29	47.52	37.17	0.1	5.99	1.39	0.6	23.72	40.2	27.05	2.07	52.84	73.36	65.49	41.11	4.26	12.74	4	3	8.988333702	11.91333294	32.46139908	924.557312	27.32999992	-9.369999886	36.70000076	15.68500042	-1.581666708	20.1483326	-2.676666737	1211.859985	119.6900024	73.98000336	13.48912907	341.460022	248.730011	328.5599976	254.3300018	ECO02
1440400	Reference	-75.21444328	41.08435025	2040104	179.1297	5.7879	1.330000043	0.152528003	1.769999981	0.077666998	62.93325043	395.4779972	52.5070751	270.8971218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	15.62	52.67	31.71	0.11	2.05	1.42	1.03	7.28	12.39	65.45	1.12	53.34	70.4	63.63	43.28	3.15	9.06	8	2	9.306249619	12.15916634	33.09517288	924.5152588	27.78000069	-8.960000038	36.74000168	15.93500042	-1.250000119	20.49500084	-2.338333368	1271.630005	125.9100037	76.73999786	13.34465885	357.8600159	258.6600037	340.980011	268.8900146	ECO02
1434025	Reference	-74.50086975	41.99528885	2040104	9.918	1.1223	1.984984957	0.155697996	1.2707578	0.250252606	85.66125756	353.2999198	47.28388132	707.4202165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	15.28	60.09	24.62	0.09	1.09	1.42	0.75	0	0	95.78	0	38.64	56.89	49	36.93	5.28	28.35	4	2	5.580833435	11.03999996	31.23938942	911.8232422	23.25	-12.09000015	35.34000015	7.251666546	-5.026666641	16.5316658	-5.900000095	1487	144.6199951	86.06999969	13.07110023	414.6600037	308.4400024	390.1099854	312.9599915	ECO02
1451800	Reference	-75.6268158	40.66173553	2040106	149.1156	14.5269	20.27933517	0.001158129	3.324546251	0.667450413	66.96016502	352.6985317	53.18648163	165.7815173	0	0	0	0	0	0	0	99.9938046	0	0	0	0	0.006195403	0	0	731	19.67	52.92	27.39	0.09	3	1.38	0.9	0	15.29	50.69	3.87	35.01	61.34	54.88	39.96	5.19	16.73	2	4	10.34749985	11.82166576	32.95697403	907.8256226	28.71999931	-7.150000095	35.86999893	19.30666733	0.143333241	21.44833374	-0.986666679	1206.160034	119.9100037	72.05999756	13.47414875	342.0400085	249.3699951	331.5	254	ECO02
1466500	Reference	-74.50527954	39.88500214	2040202	6.1506	6.1506	1.078335047	9.488554001	0.964827001	0.200827003	0.977991998	607.3574773	73.61120866	44.2812789	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	561.3968393	5.69	15.04	79.26	0.08	11.81	1.45	2.26	55.89	11.63	0.79	6.45	60	92.45	88.46	18.32	3.34	2.19	1	5.521739006	12.32333374	11.68166637	33.51023102	876.9382935	30.20000076	-4.659999847	34.86000061	23.12333298	1.485000014	23.12333298	1.485000014	1165.800049	115.0999985	69.88999939	12.77713013	327.6400146	254.6600037	327.6400146	254.6600037	ECO02
1484100	Reference	-75.51276398	38.90578842	2040207	7.3836	7.3836	1.871804953	3.93403101	1.244400978	0.057746999	0.517548025	678.4767187	62.92698684	16.05296806	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	434	14.79	16.71	68.48	0.09	9.01	1.44	0.71	44.62	12.31	15.63	4.88	60	94.75	91.26	28.67	3.94	1.38	0	4	13.53125	11.33916664	33.27220154	853.8348389	31.01000023	-3.069999933	34.08000183	23.30500031	2.923333406	24.06666565	2.923333406	1135.930054	106.4199982	74.44000244	10.00244713	314.3399963	255.0599976	305.8300171	255.0599976	ECO02
1411300	Reference	-74.82038879	39.3066864	2040302	79.5771	1.1169	1.078335047	9.488554001	0.964827001	0.200827003	0.977991998	765.9911362	70	4.112900886	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	512	10.69	21.22	68.08	0.09	8.44	1.49	0.79	14.66	67.25	4.27	0.98	59.05	89	84.69	27.02	4.57	2.21	0	6	12.50500011	11.91499996	34.0039978	870.2183228	30.15999985	-4.880000114	35.04000092	11.19333363	1.75666666	23.21166611	1.75666666	1147.670044	114.4499969	76.80999756	10.86466694	307.4500122	263.5899963	298.0100098	263.5899963	ECO02
4213000	Reference	-80.60398102	41.92705917	4120101	455.7573	1.4112	5.254336834	7.50E-05	1.073742032	1.961276054	30.5301609	547.7295918	25	207.0274362	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	597	13.37	44.49	42.13	0.08	9.06	1.46	0.28	16	50	34	0	60	75.56	67.88	39.28	3.92	4.07	1	5	9.750416756	9.379166603	27.71621323	919.4914551	27.04000092	-6.800000191	33.84000015	11.72333336	-1.071666718	20.85499954	-1.735000014	1039.829956	105.2399979	55.81000137	17.12960243	299.8999939	192.5	286.019989	209.4299927	ECO04
4213075	Reference	-80.29122162	41.99200058	4120101	12.1347	2.7486	1.024109466	0.004549142	1.729681612	0.401913537	64.3632841	396.9862475	32	256.2665259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597	24.2	59.26	16.52	0.13	1.97	1.57	0.52	2.55	7.82	45.08	40.34	60	91.44	86.23	72.82	1.16	3.19	7	3.333333254	9.512083054	9.369166374	27.867836	918.2186279	26.70000076	-6.920000076	33.62000275	11.48166656	-1.279999971	20.59666634	-1.946666718	1095.459961	113.6600037	62.09000015	15.77366447	319.0899963	210.8499908	290.4599915	233.8699951	ECO04
4216418	Reference	-78.28356171	42.86395264	4120104	195.1929	5.9202	6.132928785	0.05412147	1.644211955	0.615094572	65.08373456	470.9785649	37.62693828	332.6919535	0	0	0	0	59.01489815	0	0	0	0	0	0	0	0	0	0	291	22.74	57.03	20.22	0.13	1.67	1.37	1.63	4.71	31.4	43.67	13.36	53.845	79.76	76.19	60.73	2.45	10.56	5.666666508	1.333333373	8.040833473	10.6366663	30.0385952	941.4082642	26.21999931	-9.18999958	35.40999985	18.56833267	-3.014999866	19.42000008	-3.691666603	961.5899658	102.4899979	51.70999908	18.92967606	282.8500061	177.6699982	277.0700073	187.8999939	ECO04
4221000	Reference	-77.9569931	42.12268829	4130002	752.0553	5.0391	2.420482035	0.191634098	1.602790599	0.321799617	74.7960425	444.2286123	37.66315413	530.0096749	0	0	0	0	0	60.72512949	0	0	0	0	0	0	0	0	0	438	14.92	55.15	29.91	0.11	4.17	1.37	1.61	27.04	14.86	45.24	4.1	52.45	62.85	57.37	40.6	3.63	10.49	4	2	7.079999924	11.5116663	32.39984894	910.246521	25.37000084	-10.15999985	35.52999878	18.03499985	-3.463333368	18.03499985	-4.383333206	1023.26001	117.8700027	46.95999908	23.16490555	327.480011	183.3800049	327.480011	183.9100037	ECO04
4224775	Reference	-77.70418549	42.53562927	4130002	230.8275	2.7018	3.09847278	0.03853847	1.994513971	0.387761415	65.99831095	427.4620253	41.15056629	286.1600233	0	0	29.14723518	0	0	25.41638907	0	0	0	0	0	0	0	0	0	438	25	56.19	18.8	0.14	1	1.31	2.24	0.68	8.26	69.15	17.4	53.44	82.56	78.63	64.17	2.39	11.89	2	2	8.149167061	11.72666645	32.18075562	932.6730957	26.95999908	-9.479999542	36.43999863	19.44000053	-3.454999924	19.44000053	-3.454999924	866.8200073	100.3199997	38.99000168	27.41339302	283.5700073	138.6799927	283.5700073	138.6799927	ECO04
4256000	Reference	-75.33361053	43.74756241	4150101	233.8767	21.852	1.150357382	2.266514843	1.154355817	0.033383798	28.78100244	495.4850494	49.64176277	362.6937459	0	0	0	0	0	74.71581549	0	0	0	0	0	0	0	0	0	873	3.89	21.9	74.19	0.06	13.34	1.39	1.45	75.62	8.59	9.88	4.13	58.445	74.32	69.68	18.22	5.18	10.41	0	3	6.384583473	11.14416695	28.55282211	1013.628784	25.45000076	-13.57999992	39.02999878	13.72999954	-0.951666594	18.47500038	-6.481666565	1129.25	112.75	68.08000183	14.67961407	328.5899963	225.8999939	299.3699951	249.7600098	ECO04
4015330	Reference	-91.79239655	46.94687653	4010102	224.3061	1.4607	6.668726921	0.685768008	4.310194969	0.071815997	151.4423523	476.5471349	40.27911275	215.0505422	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	388.5767098	60.36	23.75	15.87	0.2	0.75	1.25	1.87	2	12	0	86	58.155	98.53	98.26	82.66	3.83	8.23	7	2	4.889166832	9.265000343	24.43301773	1023.543091	23.38999939	-14.52999973	37.91999817	16.95666695	-8.170000076	16.96666718	-8.170000076	734.9000244	99.87999725	19.32999992	48.41092682	280.3099976	70.18000031	278.0700073	70.18000031	ECO04
4024430	Reference	-92.09429932	46.63325882	4010301	1099.8009	7.6797	5.574197049	0.046860614	2.372083931	0.368765338	0.520721146	573.8978085	48.6774874	196.659748	0	0	0	0	59.9437478	0	40.0562522	0	0	0	0	0	0	0	0	376.3854447	60.36	23.75	15.87	0.2	0.75	1.25	1.87	2	12	0	86	58.155	98.53	98.26	82.66	3.83	8.23	6	2	4.757500172	10.05999947	25.08728218	1065.785522	24.36000061	-15.73999977	40.09999847	17.15999985	-8.901666641	17.35000038	-8.901666641	770.2399902	101.0500031	19.09000015	48.22321701	294.0899963	71.76000214	293.2600098	71.76000214	ECO04
4027000	Reference	-90.69624329	46.48699951	4010302	1549.2249	4.1265	0.614511013	0.027089	1.425915003	0.036614001	0.62577498	590.755289	55.41962923	229.4600763	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	353	40.63	40.09	19.26	0.14	0.77	1.49	2.87	1	17	71	10	60	96.95	93.62	75.58	3.65	6.78	5	1.5	5.25	11.27999973	27.7695713	1075.906738	25.55999947	-15.06000042	40.61999893	17.37666702	-8.5	18.0233326	-8.5	818.039978	104.3300018	25.5	39.2783699	291.0800171	101.5599976	283.460022	101.5599976	ECO04
4043050	Reference	-88.38550568	47.22859955	4020103	77.148	0.6408	3.729035836	0.340243147	2.641004166	0.109766226	108.5802168	555.8848315	55	256.0102809	0	0	0	0	0	54.49438202	0	0	0	0	0	0	0	0	0	410	7.25	17.77	74.96	0.08	8.24	1.48	3.24	17.71	54.07	3.84	3.21	57.965	95.4	88.94	21.98	2.34	7.53	1.333333373	2	5.317083359	10.44416714	27.79182243	1024.404175	24.70000076	-12.88000011	37.58000183	13.24333382	-2.356666565	17.6716671	-7.38166666	719.7799683	82.30999756	36.40000153	23.49738884	225.9299927	123.8800049	201.0899963	148.8699951	ECO04
4040500	Reference	-88.57591248	46.5840416	4020104	432.5805	1.7514	2.473709106	0.030688001	2.103154898	0.030877	93.7284317	571.364851	55.68036999	380.1259866	0	0	0	0	0	12.69270298	87.30729702	0	0	0	0	0	0	0	0	410	14.89	34.72	50.38	0.12	4.68	1.54	1.74	12.64	16.93	55.87	5.25	60	95.4	89.66	44.22	2.48	4.38	3.333333254	2	4.758749962	11.8241663	29.27498627	1062.501953	25.29999924	-15.09000015	40.38999939	16.55333328	-8.730000496	17.44499969	-8.730000496	827.9699707	97.48000336	33.34000015	31.61698341	273.7900085	122.5299988	270.5800171	122.5299988	ECO04
4127997	Reference	-84.60011291	45.27445602	4070004	460.7091	6.1938	0.842037022	245.1742096	0.687376022	0.032931	1.449725986	494.8240337	80.98750363	256.4787475	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	394	7.63	12.91	79.44	0.08	9.89	1.5	1.3	75.01	20.05	0.62	0	60	94.59	87.31	18.08	5.66	7.12	2	1	6.273541451	12.1404171	30.7196579	1004.244507	26.72999954	-12.78999996	39.52000046	13.60333252	-5.579166412	18.35499954	-6.242500305	813.3499756	91.40499878	36.75	24.99420547	269.3699951	137.1950073	236.6299896	149.9899902	ECO04
4185000	Reference	-84.43006134	41.50468445	4100006	1063.0584	0.3456	9.471982956	0.062399	3.115672112	0.629800975	0.438160002	606.6822917	40.22135417	213.062474	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	311	24.5	56.64	18.85	0.19	1.36	1.42	1.78	0	31	31.93	0.52	60	98.7	97.53	79.14	2.65	1.03	9	3	9.838749886	11.46749973	30.32125854	992.2119751	29.36000061	-8.460000038	37.81999969	19.7033329	-1.316666603	21.83499908	-2.768333197	892.0499878	94.80000305	50.54999924	19.75584793	272.2600098	163.3000031	267.6900024	172.7099915	ECO04
4196800	Reference	-83.34905243	40.92310333	4100011	602.4924	1.1043	25.51732445	0.065683998	16.74483871	0.190805003	120.4781189	577.7595762	17.45476773	245.1248981	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	322	55.52	37.01	7.45	0.12	0.2	1.41	2.05	0	0	0	98	60	99.49	99.21	91.81	0.4	1.17	0	2	10.18458366	10.68583298	29.25221252	978.2597656	28.76000023	-7.769999981	36.52999878	19.77000046	-0.889999926	21.92666626	-2.283333302	945.6599731	110.3399963	49.33000183	25.73798752	318.8899841	163.7400055	296.6499939	169.7100067	ECO04
4197100	Reference	-83.10961151	41.0221405	4100011	387.7038	1.7676	29.63762665	0.073059998	16.91586876	6.539924145	122.8799286	496.4725051	19	259.5309267	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	322	27.15	46.48	26.36	0.13	2.37	1.54	1.1	7.57	23.29	41.87	0	59.455	96.4	90.63	67.01	2.19	2.35	10	2	10.01333332	10.78666687	29.62556076	970.8692627	28.54999924	-7.860000134	36.40999985	19.5316658	-0.98333329	21.69000053	-2.348333359	964.3800049	108.3199997	51.70000076	22.62848091	313.3900146	174.3899994	298.5	182.5100098	ECO04
4197170	Reference	-83.16817474	41.11365128	4100011	89.9874	4.7772	27.04441585	0.072586357	17.9098119	0.13934596	126.2207018	524.6017332	18.65033911	234.7715411	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	322	21.28	40.76	37.94	0.13	3.6	1.51	0.71	12.01	45.24	18.48	0.19	59.255	96.54	90.06	55.99	2.64	2.48	1	3	10.11874962	10.73916626	29.39016533	976.7012329	28.78000069	-7.760000229	36.54000092	19.72166634	-0.930000067	21.86499977	-2.318333387	953.289978	107.3399963	52.16999817	22.09420013	303.3999939	171.4499969	294.1499939	181.3899994	ECO04
4045500	Reference	-85.2693634	46.57439041	4020202	1960.6599	2.6406	4.002006463	0.383299381	2.728164866	0.074517167	88.96041722	603.7413088	69.64587594	225.744107	0	0	0	52.55623722	0	47.44376278	0	0	0	0	0	0	0	0	0	399	12.31	27.21	60.47	0.2	5.88	1.08	22.89	23.14	12.52	18.17	1.69	60	97.6	93.74	37.74	2	4.11	2	3	4.745625019	11.3904171	29.50494385	1000.902588	24.81000137	-13.79500008	38.60500336	12.32250023	-2.889166594	16.73833466	-7.702499866	900.7199707	101.5299988	47.38999939	22.49018097	284.7150269	157.8699951	235.1999969	207.7350006	ECO04
4063700	Reference	-88.46317291	45.76346588	4030108	372.8727	12.1446	4.491482702	34.0371418	3.404625793	0.027735602	114.9380713	518.2799022	65.74010671	446.6915933	0	0	0	0	0	91.59626501	0	0	0	0	0	0	0	0	0	282	6.44	34.85	58.7	0.15	6.63	1.33	12.08	7.04	69.14	0.22	0	59.985	75.19	70.35	29.02	4.56	13.99	0.142857149	1.285714269	4.65270853	12.54791641	30.02246857	1077.881592	25.40999985	-16.38499832	41.79500198	17.43166733	-9.171667099	17.43166733	-9.171667099	767.0250244	97.58499908	23.70000076	41.52781677	271.7850037	88.99500275	271.7850037	88.99500275	ECO04
4059500	Reference	-87.20180458	45.75528133	4030109	1166.3514	19.6083	27.48402023	0.047908999	12.76864624	0.130234003	112.9365311	643.0940469	57.67760591	216.0325552	0	0	0	42.99811814	0	6.44420985	0	0	0	0	0	0	0	0	0	302.7939597	8.13	24.07	67.78	0.24	6.76	0.97	30.78	11.41	16.33	0.83	0.83	59.665	90.59	82.91	26.72	1.25	2.8	0.692307711	1	5.870833397	11.64166641	29.48750305	1023.441162	26.12000084	-13.35999966	39.47999954	17.43833351	-6.96999979	18.24833298	-6.96999979	731.789978	88.08999634	22.22999954	36.55530167	253.519989	92.54000092	240.2600098	92.54000092	ECO04
4057800	Reference	-87.88655853	46.49903107	4030110	125.2269	6.8976	4.983805993	0.795949601	3.601293256	0.067187352	130.8630598	468.3606472	60.82385177	487.5097886	0	0	0	0	0	43.48903967	0	0	0	0	0	0	0	0	0	319	5.82	37.61	56.55	0.16	7.99	1.22	13.25	5.26	71.47	1.38	0.08	52.135	85.02	70.26	30.66	4.07	11.39	0	2	4.14958334	13.41749954	31.68989182	1066.077026	25.78000069	-16.55999947	42.34000015	15.93666649	-9.380000114	16.93666649	-9.380000114	801.7199707	92.41999817	30.97999954	30.18578911	260.7399902	122.7100067	257.1900024	122.7100067	ECO04
4057510	Reference	-86.70676588	45.94271781	4030112	488.3202	12.8736	16.42967126	0.029327669	7.634776464	0.416877208	91.9185668	637.8424916	67	193.6287584	0	0	0	22.30844519	0	77.69155481	0	0	0	0	0	0	0	0	0	356	5.53	16.56	77.9	0.23	8.65	0.93	32.4	22.68	4.01	0	0	59.84	91.13	83.63	18.4	1.3	2.84	0	4.199999809	5.829583168	11.3791666	29.77280617	1003.492371	25.86000061	-12.35999966	38.22000122	13.44333267	-5.686666489	17.98833275	-6.695000172	803.3800049	92.15000153	32.25999832	28.08024597	263.8999939	126.0299988	243.0599976	131.2399902	ECO04
4074950	Reference	-88.73339081	45.18996811	4030202	1205.0757	4.9527	0.842037022	245.1742096	0.687376022	0.032931	1.449725986	566.4839179	68.72560422	396.8505215	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	290.9187716	6.38	35.34	58.27	0.15	6.71	1.33	12.21	5	71	0	0	60	74.65	69.95	29.19	4.55	14.22	2	1	5.320624828	12.04874992	28.69432449	1089.100098	26.13999939	-15.85000038	41.98999786	18.21500015	-8.744999886	18.21500015	-8.744999886	768.0650024	96.04000092	23.5	41.2678566	274.25	86.11500549	274.25	86.11500549	ECO04
4105700	Reference	-85.35382843	42.35341263	4050003	98.1675	30.3498	0.851167864	245.0579201	0.68929983	0.033071961	1.488883919	484.7317182	76.95047743	271.0678269	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	358	13.14	25.81	61.03	0.11	7.42	1.43	4.94	4.57	83.86	0.24	0	60	87.57	77.46	30.27	5.13	4.12	2	2	9.314167023	11.12166691	29.94525146	981.133728	28.5	-8.640000343	37.13999939	20.12833405	-1.818333387	21.1716671	-3.12166667	959.8900146	104.8499985	45.59999847	24.43884087	294.8999939	157.6999969	283.9799805	162.2099915	ECO04
4122500	Reference	-86.27918243	43.94469452	4060101	1790.5626	18.2223	0.638154749	25.50195153	1.349168521	0.036231276	0.711397191	579.9945177	84.17380353	203.3557085	0	0	0	0	0	10.82629525	89.13913172	0	0	0	0	0	0	0.034573023	0	399	14.98	28.55	56.46	0.18	4.39	1.24	19.38	15.73	28.7	14.05	0.4	60	94.1	89.51	39.35	2.36	2.72	0.722222209	3	7.835833073	10.7616663	30.32309532	943.3579102	26.53000069	-8.960000038	35.49000168	14.78166676	-3.001666546	19.34500122	-3.831666708	867.4500122	91.30000305	36.50999832	25.14865875	261.0400085	136.9299927	241.0700073	148.8199921	ECO04
4122200	Reference	-86.23248291	43.46416855	4060101	1050.8562	0.8424	0.842037022	245.1742096	0.687376022	0.032931	1.449725986	802.1602564	78.9241453	186.0369017	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	399	7.74	16.18	76.06	0.16	9.57	1.18	22.06	34.86	13.46	4.53	0	60	96.1	91.87	21.76	2.1	2.86	0	3	8.037917137	11.59249973	31.36499023	954.3266602	27.57999992	-9.380000114	36.95999908	14.92000008	-2.963333368	19.69666672	-3.788333416	882.7600098	93.83999634	37.83000183	23.81240273	267.2600098	145.8800049	236.8899994	153.0700073	ECO04
4124000	Reference	-85.69880643	44.43668715	4060103	2242.1421	2.1132	0.842037022	245.1742096	0.687376022	0.032931	1.449725986	660.1550256	86.19122658	265.9118441	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	432	7.96	21.41	70.62	0.17	8.09	1.17	18.39	8.75	6.68	2.81	0	59.885	92.8	84.75	24.81	0.53	1.54	0	2	7.260972023	11.51861095	30.53170967	986.3799438	27.10666656	-10.61999989	37.7266655	14.45388889	-4.147777557	19.1922226	-5.049444199	844.4466553	92.60666656	37.39666748	25.11556053	271.0666504	137.3066711	249.0966644	147.2100067	ECO04
4056500	Reference	-86.16203592	46.03091599	4060106	2922.0255	2.3454	48.20000076	0.024365	0.74000001	0.050000001	102.9467545	622.2617038	71	200.1806485	0	0	0	0	0	6.139677667	0	0	0	0	0	0	0	0	0	451.8223331	7.78	22.63	69.57	0.1	8.52	1.5	1.02	43.32	25.75	0	22.08	58.78	98.24	94.19	28.93	3.16	4.38	0	3	5.464791775	10.14624977	27.75250244	977.5888062	24.27000046	-12.28499985	36.55500031	13.06999969	-5.935832977	17.23583412	-6.673333168	810.6749878	93.73500061	36.625	25.26623344	265.5549927	136.5499878	232.1049957	146.7749939	ECO04
9430500	Reference	-108.5378799	33.06138229	15040001	4811.3136	10.0899	2.355232564	0.626526286	1.204027851	0.030273149	136.67612	284.3358309	51	1561.86078	0	0	27.80305058	0	0	0	0	0	0	0	72.19694942	0	0	0	0	40	26.43	39.66	33.9	0.09	1.49	1.43	0.15	0	42.27	23.22	34.51	45.28	69.82	64.31	42.5	6	39.26	1.333333373	0	14.13125038	19.21416664	50.63021469	753.687561	33.40000153	-4.550000191	37.95000076	22.88166618	17.61833382	23.60833359	5.111666679	389.25	71.44000244	10.84000015	61.36918259	185.4400024	34.13000107	152.7299957	90.98999786	ECO15
9430600	Reference	-108.6497116	33.16682816	15040001	190.737	1.863	2.8163983	0.115354116	1.692466582	0.058154123	77.2171767	261.8811594	50.22560386	1861.985551	0	0	65.84541063	0	0	0	0	0	0	0	34.15458937	0	0	0	0	40	31.49	34.7	33.79	0.1	1.62	1.42	0.17	0	34.07	29.44	36.48	55.805	70.02	64.22	42.51	6	35	0	0	12.32583332	17.30666733	48.8061676	722.1555176	30.59000015	-4.869999886	35.45999908	20.62166595	15.80666637	21.42666626	3.741666794	496.7200012	98.34999847	15.06999969	63.04162979	236.1499939	48.69999695	203.3499908	113.3699951	ECO15
9404450	Reference	-112.6044006	37.33942032	15010008	195.9084	2.9466	1.349408773	1.310941472	1.222101509	0.242754849	52.87061463	278.0329872	79.84911423	1918.065232	0	0	27.70311546	0	0	0	0	0	0	0	0	72.29688454	0	0	0	38	26.75	45.18	28.06	0.12	1.48	1.23	0.99	0	15.66	49.39	34.93	32.825	75.55	71.71	51.59	6	29.02	1	0	9.737916946	16.79416656	43.16156769	822.4891357	31.12000084	-7.789999962	38.90999985	1.576666832	17.51666641	20.12333298	-0.046666622	423.7000122	51.02000046	12.42000008	33.62624359	147.4199982	57.19000244	77.95999908	140.8099976	ECO15
9386900	Reference	-108.5533905	35.28249741	15020004	186.3495	4.6548	25.98738189	0.084041744	10.09732643	2.426633502	74.02960411	398.7764888	32.45282289	2189.08442	0	0	0	0	0	0	0	0	0	0	0	35.44083527	64.55916473	0	0	3	28.15	33.93	37.91	0.15	1.5	1.38	0.57	0	47	34.6	18.39	47.605	94.03	91.18	56.58	5.6	7.9	2	0	9.215625763	17.31791687	44.98043442	805.5164185	29.5	-9	38.5	18.7033329	12.81916618	19.32166672	-0.462500095	350.5249939	57.59000015	12.30000019	43.86279678	142.7999878	47.48500061	121.0250015	77.33999634	ECO15
9035900	Reference	-106.0304718	39.79579926	14010001	71.9019	1.2852	3.981305609	0.080757837	1.705669932	0.113283363	48.38108451	464.6246499	66	2801.206541	0	0	0	0	0	0	0	0	0	0	49.78991597	0	0	0	0	147	13.99	33.43	52.57	0.07	4.67	1.42	0.28	6.6	82.39	8.8	2.2	56.92	65.81	60.57	28.75	5.87	28.02	0	1	2.248749971	14.93916702	40.65079498	798.3198242	22.13999939	-14.60999966	36.75	1.138333321	-7.38166666	12.25500011	-7.38166666	758.2999878	88.47000122	51.34999847	15.82881737	227.9499969	170.4199982	181.6499939	170.4199982	ECO14
9034900	Reference	-105.906929	39.7599411	14010001	21.2454	21.2454	1.433873057	0.000215	0.576996982	0.02338	182.2461853	276.0526137	64.42192663	3551.118137	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	145.5010167	12.22	33.08	54.69	0.07	8.97	1.41	0.9	35.29	29.41	29.41	5.88	49.405	55.41	49.84	22.58	5.11	30.58	0	1	-0.226250023	12.5508337	37.81510544	771.6502686	17.87999916	-15.31000042	33.18999863	-1.674999952	0.504999936	9.568333626	-9.303333282	752.7799683	89.62999725	47.61999893	18.12518883	232.0400085	165.2299957	183.1199951	172.3899994	ECO14
9047700	Reference	-105.9728851	39.59439087	14010002	24.4386	24.4386	3.300141788	0.274324516	1.905663467	0.01928197	133.1584647	297.0211755	74.13338735	3302.987462	0	0	0	0	0	0	0	0	0	0	99.04618104	0	0	0	0	257	11.27	31.74	56.97	0.06	6.7	1.47	0.48	25.58	41.5	26.82	6.1	50.49	61.18	55.65	23.84	5.41	34.37	0	1	1.333333254	13.90499973	39.85382843	780.0916748	20.40999985	-14.47999954	34.88999939	10.6716671	-7.948333263	11.14999962	-7.948333263	533.8900146	60.20000076	31.55999947	21.50896072	159.0200043	104.7700043	154.1999969	104.7700043	ECO14
